Latitude (decimal degrees):	6.160
Longitude (decimal degrees):	-75.580
Elevation (m):	1618
Radiation database:	PVGIS-ERA5


Slope: 90 deg. 
Azimuth: 90 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230326:2230,4.03,22.73,4.48,9.84,17.16,0.41,0.0
20230326:2330,0.0,0.0,0.0,-5.06,16.07,0.9,0.0
20230327:0030,0.0,0.0,0.0,0.0,15.47,0.69,0.0
20230327:0130,0.0,0.0,0.0,0.0,14.8,0.48,0.0
20230327:0230,0.0,0.0,0.0,0.0,14.36,0.55,0.0
20230327:0330,0.0,0.0,0.0,0.0,14.3,0.48,0.0
20230327:0430,0.0,0.0,0.0,0.0,14.11,0.69,0.0
20230327:0530,0.0,0.0,0.0,0.0,13.8,1.03,0.0
20230327:0630,0.0,0.0,0.0,0.0,13.6,0.97,0.0
20230327:0730,0.0,0.0,0.0,0.0,13.18,0.55,0.0
20230327:0830,0.0,0.0,0.0,0.0,12.25,0.76,0.0
20230327:0930,0.0,0.0,0.0,0.0,11.68,0.76,0.0
20230327:1030,0.0,0.0,0.0,0.0,11.1,0.83,0.0
20230327:1130,0.0,9.15,2.57,5.66,10.68,0.83,0.0
20230327:1230,0.0,32.82,9.22,20.57,11.9,0.62,0.0
20230327:1330,0.0,64.28,18.06,35.48,16.97,0.9,0.0
20230327:1430,0.0,59.56,16.73,50.38,16.74,1.03,0.0
20230327:1530,0.0,67.91,19.07,65.24,18.09,0.9,0.0
20230327:1630,0.0,65.27,18.34,79.81,19.26,0.83,0.0
20230327:1730,66.88,87.62,90.3,83.54,20.37,0.62,0.0
20230327:1830,138.48,137.63,61.37,69.34,21.17,0.55,0.0
20230327:1930,202.61,175.02,55.47,54.52,19.59,0.41,0.0
20230327:2030,190.74,117.81,32.71,39.62,19.29,0.48,0.0
20230327:2130,45.52,53.68,11.44,24.71,18.2,0.76,0.0
20230327:2230,133.08,43.06,6.37,9.8,16.35,0.55,0.0
20230327:2330,0.0,0.0,0.0,-5.1,15.96,0.48,0.0
20230328:0030,0.0,0.0,0.0,0.0,14.98,0.69,0.0
20230328:0130,0.0,0.0,0.0,0.0,13.79,0.48,0.0
20230328:0230,0.0,0.0,0.0,0.0,13.7,0.28,0.0
20230328:0330,0.0,0.0,0.0,0.0,13.19,0.55,0.0
20230328:0430,0.0,0.0,0.0,0.0,12.1,0.83,0.0
20230328:0530,0.0,0.0,0.0,0.0,11.54,0.83,0.0
20230328:0630,0.0,0.0,0.0,0.0,11.9,0.62,0.0
20230328:0730,0.0,0.0,0.0,0.0,12.0,0.62,0.0
20230328:0830,0.0,0.0,0.0,0.0,11.9,0.62,0.0
20230328:0930,0.0,0.0,0.0,0.0,12.32,0.62,0.0
20230328:1030,0.0,0.0,0.0,0.0,11.96,0.76,0.0
20230328:1130,0.0,5.38,1.51,5.78,12.23,0.76,0.0
20230328:1230,0.0,37.45,10.52,20.69,13.04,0.41,0.0
20230328:1330,0.0,73.43,20.62,35.6,15.36,0.21,0.0
20230328:1430,0.0,94.52,26.55,50.5,17.17,0.21,0.0
20230328:1530,0.0,106.27,29.85,65.37,18.95,0.28,0.0
20230328:1630,0.0,135.46,38.05,80.01,19.52,0.28,0.0
20230328:1730,29.15,216.49,74.08,83.68,20.45,0.34,0.0
20230328:1830,138.16,125.48,59.02,69.33,21.76,0.41,0.0
20230328:1930,191.55,157.27,51.4,54.49,19.44,0.62,0.0
20230328:2030,224.3,108.23,33.36,39.58,18.09,0.69,0.0
20230328:2130,98.4,72.13,15.4,24.67,17.83,0.97,0.0
20230328:2230,29.91,24.78,4.48,9.76,16.54,0.62,0.0
20230328:2330,0.0,0.0,0.0,-5.13,15.64,0.28,0.0
20230329:0030,0.0,0.0,0.0,0.0,15.1,0.34,0.0
20230329:0130,0.0,0.0,0.0,0.0,14.04,0.55,0.0
20230329:0230,0.0,0.0,0.0,0.0,13.98,0.28,0.0
20230329:0330,0.0,0.0,0.0,0.0,14.0,0.21,0.0
20230329:0430,0.0,0.0,0.0,0.0,14.02,0.48,0.0
20230329:0530,0.0,0.0,0.0,0.0,13.72,0.34,0.0
20230329:0630,0.0,0.0,0.0,0.0,13.63,0.34,0.0
20230329:0730,0.0,0.0,0.0,0.0,13.42,0.14,0.0
20230329:0830,0.0,0.0,0.0,0.0,13.11,0.14,0.0
20230329:0930,0.0,0.0,0.0,0.0,12.82,0.28,0.0
20230329:1030,0.0,0.0,0.0,0.0,12.84,0.41,0.0
20230329:1130,0.0,9.22,2.59,5.9,12.53,0.62,0.0
20230329:1230,0.0,29.37,8.25,20.8,13.89,0.55,0.0
20230329:1330,0.0,45.87,12.89,35.71,14.57,0.41,0.0
20230329:1430,0.0,72.27,20.3,50.62,16.7,0.34,0.0
20230329:1530,0.0,100.66,28.27,65.51,17.25,0.34,0.0
20230329:1630,0.0,129.34,36.33,80.21,19.18,0.34,0.0
20230329:1730,40.32,136.83,69.37,83.79,20.02,0.34,0.0
20230329:1830,62.23,162.52,47.03,69.31,18.84,0.0,0.0
20230329:1930,143.51,144.89,43.94,54.45,17.72,0.48,0.0
20230329:2030,120.27,138.53,32.09,39.54,17.66,0.34,0.0
20230329:2130,150.16,85.74,18.33,24.63,17.35,0.14,0.0
20230329:2230,73.48,25.98,4.46,9.72,16.2,0.14,0.0
20230329:2330,0.0,0.0,0.0,-5.17,15.56,0.07,0.0
20230330:0030,0.0,0.0,0.0,0.0,14.86,0.28,0.0
20230330:0130,0.0,0.0,0.0,0.0,14.66,0.21,0.0
20230330:0230,0.0,0.0,0.0,0.0,14.26,0.28,0.0
20230330:0330,0.0,0.0,0.0,0.0,14.05,0.28,0.0
20230330:0430,0.0,0.0,0.0,0.0,13.46,0.48,0.0
20230330:0530,0.0,0.0,0.0,0.0,13.22,0.41,0.0
20230330:0630,0.0,0.0,0.0,0.0,12.86,0.41,0.0
20230330:0730,0.0,0.0,0.0,0.0,13.18,0.55,0.0
20230330:0830,0.0,0.0,0.0,0.0,12.44,0.62,0.0
20230330:0930,0.0,0.0,0.0,0.0,12.1,0.62,0.0
20230330:1030,0.0,0.0,0.0,0.0,11.86,0.69,0.0
20230330:1130,0.0,7.76,2.18,6.02,11.49,0.76,0.0
20230330:1230,0.0,31.47,8.84,20.92,13.0,0.62,0.0
20230330:1330,0.0,44.14,12.4,35.83,14.75,0.48,0.0
20230330:1430,0.0,46.17,12.97,50.74,16.34,0.55,0.0
20230330:1530,0.0,68.19,19.16,65.63,18.63,0.76,0.0
20230330:1630,0.0,62.62,17.59,80.39,19.8,0.69,0.0
20230330:1730,50.59,109.47,74.05,83.88,20.46,0.69,0.0
20230330:1830,194.14,130.85,73.96,69.29,20.6,0.48,0.0
20230330:1930,272.8,117.45,55.05,54.41,20.96,0.62,0.0
20230330:2030,259.08,145.74,40.37,39.5,18.94,0.83,0.0
20230330:2130,87.51,53.04,12.22,24.59,18.0,0.21,0.0
20230330:2230,32.78,28.7,5.06,9.68,16.79,0.69,0.0
20230330:2330,0.0,0.0,0.0,-5.2,16.11,0.76,0.0
20230331:0030,0.0,0.0,0.0,0.0,15.25,0.34,0.0
20230331:0130,0.0,0.0,0.0,0.0,14.35,0.69,0.0
20230331:0230,0.0,0.0,0.0,0.0,13.73,0.76,0.0
20230331:0330,0.0,0.0,0.0,0.0,12.81,0.97,0.0
20230331:0430,0.0,0.0,0.0,0.0,12.42,0.83,0.0
20230331:0530,0.0,0.0,0.0,0.0,12.52,0.76,0.0
20230331:0630,0.0,0.0,0.0,0.0,12.21,0.83,0.0
20230331:0730,0.0,0.0,0.0,0.0,11.67,0.9,0.0
20230331:0830,0.0,0.0,0.0,0.0,12.13,0.83,0.0
20230331:0930,0.0,0.0,0.0,0.0,12.05,0.83,0.0
20230331:1030,0.0,0.0,0.0,0.0,11.93,0.9,0.0
20230331:1130,0.0,9.36,2.63,6.13,11.74,0.9,0.0
20230331:1230,0.0,39.77,11.17,21.03,12.98,1.1,0.0
20230331:1330,0.0,42.06,11.82,35.94,14.53,1.24,0.0
20230331:1430,0.0,85.76,24.09,50.85,16.27,1.17,0.0
20230331:1530,0.0,64.49,18.11,65.75,18.08,1.1,0.0
20230331:1630,0.0,69.26,19.46,80.56,19.91,1.1,0.0
20230331:1730,69.52,81.51,87.61,83.95,20.23,1.03,0.0
20230331:1830,135.52,149.53,62.19,69.26,21.03,0.9,0.0
20230331:1930,263.92,125.74,55.06,54.36,20.05,0.62,0.0
20230331:2030,201.97,135.86,35.76,39.45,19.58,0.34,0.0
20230331:2130,149.52,76.17,17.0,24.54,18.02,0.28,0.0
20230331:2230,93.45,28.59,4.77,9.64,16.9,0.21,0.0
20230331:2330,0.0,0.0,0.0,-5.24,16.02,0.28,0.0
20230401:0030,0.0,0.0,0.0,0.0,14.87,0.55,0.0
20230401:0130,0.0,0.0,0.0,0.0,14.27,0.55,0.0
20230401:0230,0.0,0.0,0.0,0.0,13.91,0.69,0.0
20230401:0330,0.0,0.0,0.0,0.0,13.42,0.69,0.0
20230401:0430,0.0,0.0,0.0,0.0,12.96,0.76,0.0
20230401:0530,0.0,0.0,0.0,0.0,13.32,0.69,0.0
20230401:0630,0.0,0.0,0.0,0.0,13.17,0.55,0.0
20230401:0730,0.0,0.0,0.0,0.0,13.23,0.55,0.0
20230401:0830,0.0,0.0,0.0,0.0,13.45,0.48,0.0
20230401:0930,0.0,0.0,0.0,0.0,13.46,0.41,0.0
20230401:1030,0.0,0.0,0.0,0.0,13.29,0.41,0.0
20230401:1130,0.0,11.77,3.3,6.25,12.67,0.69,0.0
20230401:1230,0.0,37.13,10.43,21.14,13.66,0.69,0.0
20230401:1330,0.0,61.39,17.24,36.05,14.74,0.76,0.0
20230401:1430,0.0,81.9,23.01,50.96,17.21,0.76,0.0
20230401:1530,0.0,92.69,26.04,65.87,18.82,0.76,0.0
20230401:1630,0.0,106.66,29.96,80.71,19.43,0.69,0.0
20230401:1730,23.67,120.23,47.47,83.99,19.93,0.69,0.0
20230401:1830,118.8,169.85,61.57,69.22,19.46,0.83,0.0
20230401:1930,60.21,133.44,32.85,54.31,20.13,0.83,0.0
20230401:2030,37.79,133.64,27.92,39.4,17.83,0.28,0.0
20230401:2130,75.78,69.76,14.6,24.49,16.77,0.76,0.0
20230401:2230,12.98,25.42,4.8,9.6,16.43,0.76,0.0
20230401:2330,0.0,0.0,0.0,-5.27,15.89,0.55,0.0
20230402:0030,0.0,0.0,0.0,0.0,15.36,0.48,0.0
20230402:0130,0.0,0.0,0.0,0.0,14.07,0.69,0.0
20230402:0230,0.0,0.0,0.0,0.0,13.99,0.69,0.0
20230402:0330,0.0,0.0,0.0,0.0,13.15,0.76,0.0
20230402:0430,0.0,0.0,0.0,0.0,13.07,0.69,0.0
20230402:0530,0.0,0.0,0.0,0.0,12.7,0.83,0.0
20230402:0630,0.0,0.0,0.0,0.0,12.28,0.83,0.0
20230402:0730,0.0,0.0,0.0,0.0,12.18,0.69,0.0
20230402:0830,0.0,0.0,0.0,0.0,12.21,0.62,0.0
20230402:0930,0.0,0.0,0.0,0.0,11.6,0.69,0.0
20230402:1030,0.0,0.0,0.0,0.0,11.03,0.9,0.0
20230402:1130,0.0,14.44,4.05,6.37,10.84,0.9,0.0
20230402:1230,0.0,43.54,12.23,21.25,12.34,0.83,0.0
20230402:1330,0.0,60.61,17.02,36.15,15.25,0.9,0.0
20230402:1430,0.0,97.15,27.29,51.06,17.1,0.9,0.0
20230402:1530,0.0,93.77,26.34,65.97,18.85,0.9,0.0
20230402:1630,0.0,109.79,30.84,80.85,20.08,0.76,0.0
20230402:1730,54.65,126.3,79.62,84.01,20.49,0.69,0.0
20230402:1830,85.64,171.84,53.97,69.17,20.93,0.55,0.0
20230402:1930,171.97,180.48,52.6,54.26,19.26,0.48,0.0
20230402:2030,122.47,129.18,30.61,39.35,18.72,0.62,0.0
20230402:2130,127.89,94.1,19.0,24.45,16.93,0.41,0.0
20230402:2230,67.53,33.54,5.38,9.56,15.92,0.55,0.0
20230402:2330,0.0,0.0,0.0,-5.3,15.44,0.83,0.0
20230403:0030,0.0,0.0,0.0,0.0,14.95,0.69,0.0
20230403:0130,0.0,0.0,0.0,0.0,14.45,0.97,0.0
20230403:0230,0.0,0.0,0.0,0.0,13.99,0.97,0.0
20230403:0330,0.0,0.0,0.0,0.0,13.5,0.9,0.0
20230403:0430,0.0,0.0,0.0,0.0,12.53,0.97,0.0
20230403:0530,0.0,0.0,0.0,0.0,12.3,0.76,0.0
20230403:0630,0.0,0.0,0.0,0.0,12.41,0.62,0.0
20230403:0730,0.0,0.0,0.0,0.0,11.49,0.97,0.0
20230403:0830,0.0,0.0,0.0,0.0,11.59,0.97,0.0
20230403:0930,0.0,0.0,0.0,0.0,11.24,0.9,0.0
20230403:1030,0.0,0.0,0.0,0.0,10.85,0.9,0.0
20230403:1130,0.0,10.89,3.06,6.48,10.67,0.9,0.0
20230403:1230,0.0,38.13,10.71,21.36,12.8,0.62,0.0
20230403:1330,0.0,60.5,16.99,36.26,15.48,0.83,0.0
20230403:1430,0.0,43.77,12.29,51.16,17.33,0.83,0.0
20230403:1530,0.0,46.37,13.02,66.08,19.56,0.9,0.0
20230403:1630,0.0,83.31,23.4,80.97,21.17,0.97,0.0
20230403:1730,85.36,68.4,98.49,84.0,21.85,0.9,0.0
20230403:1830,265.04,112.46,88.61,69.12,22.6,0.9,0.0
20230403:1930,397.07,107.66,69.26,54.21,22.28,0.62,0.0
20230403:2030,369.96,137.13,45.97,39.3,21.91,0.97,0.0
20230403:2130,239.4,110.12,23.09,24.4,20.8,1.1,0.0
20230403:2230,71.66,40.15,6.16,9.52,19.38,1.1,0.0
20230403:2330,0.0,0.0,0.0,-5.34,18.21,0.9,0.0
20230404:0030,0.0,0.0,0.0,0.0,16.58,0.62,0.0
20230404:0130,0.0,0.0,0.0,0.0,15.62,0.76,0.0
20230404:0230,0.0,0.0,0.0,0.0,14.24,0.69,0.0
20230404:0330,0.0,0.0,0.0,0.0,13.58,0.76,0.0
20230404:0430,0.0,0.0,0.0,0.0,13.12,0.76,0.0
20230404:0530,0.0,0.0,0.0,0.0,12.21,0.83,0.0
20230404:0630,0.0,0.0,0.0,0.0,11.81,0.76,0.0
20230404:0730,0.0,0.0,0.0,0.0,10.48,0.9,0.0
20230404:0830,0.0,0.0,0.0,0.0,10.04,0.9,0.0
20230404:0930,0.0,0.0,0.0,0.0,10.3,0.9,0.0
20230404:1030,0.0,0.0,0.0,0.0,10.07,0.97,0.0
20230404:1130,0.0,12.92,3.63,6.6,9.84,0.97,0.0
20230404:1230,0.0,48.24,13.55,21.47,12.26,0.69,0.0
20230404:1330,0.0,65.61,18.43,36.36,15.36,0.97,0.0
20230404:1430,0.0,83.25,23.39,51.26,17.49,0.97,0.0
20230404:1530,0.0,89.07,25.02,66.17,19.54,0.76,0.0
20230404:1630,0.0,108.24,30.4,81.08,20.29,0.62,0.0
20230404:1730,68.48,124.98,92.21,83.97,20.75,0.41,0.0
20230404:1830,125.86,190.25,66.52,69.06,21.38,0.34,0.0
20230404:1930,141.76,194.71,51.67,54.15,20.35,0.41,0.0
20230404:2030,69.54,103.4,23.74,39.25,19.25,0.28,0.0
20230404:2130,21.94,62.26,12.61,24.35,16.95,0.21,0.0
20230404:2230,13.43,22.15,4.2,9.48,16.04,0.21,0.0
20230404:2330,0.0,0.0,0.0,-5.37,15.3,0.14,0.0
20230405:0030,0.0,0.0,0.0,0.0,14.37,0.34,0.0
20230405:0130,0.0,0.0,0.0,0.0,14.13,0.41,0.0
20230405:0230,0.0,0.0,0.0,0.0,13.77,0.48,0.0
20230405:0330,0.0,0.0,0.0,0.0,13.33,0.21,0.0
20230405:0430,0.0,0.0,0.0,0.0,12.96,0.28,0.0
20230405:0530,0.0,0.0,0.0,0.0,12.38,0.41,0.0
20230405:0630,0.0,0.0,0.0,0.0,12.51,0.21,0.0
20230405:0730,0.0,0.0,0.0,0.0,12.31,0.55,0.0
20230405:0830,0.0,0.0,0.0,0.0,12.22,0.62,0.0
20230405:0930,0.0,0.0,0.0,0.0,11.68,0.69,0.0
20230405:1030,0.0,0.0,0.0,0.0,11.12,0.76,0.0
20230405:1130,0.0,10.54,2.96,6.71,10.71,0.76,0.0
20230405:1230,0.0,35.44,9.96,21.57,13.07,0.34,0.0
20230405:1330,0.0,51.35,14.42,36.45,15.4,0.28,0.0
20230405:1430,0.0,53.17,14.94,51.35,17.31,0.55,0.0
20230405:1530,0.0,52.8,14.83,66.26,18.55,0.69,0.0
20230405:1630,0.0,60.66,17.04,81.17,19.55,0.69,0.0
20230405:1730,56.53,94.06,72.65,83.91,20.88,0.55,0.0
20230405:1830,204.58,143.93,77.72,69.0,20.59,0.34,0.0
20230405:1930,229.28,147.35,53.7,54.09,21.0,0.28,0.0
20230405:2030,305.53,136.3,41.66,39.19,20.16,0.28,0.0
20230405:2130,120.41,71.87,15.67,24.3,18.4,0.07,0.0
20230405:2230,91.39,32.81,5.17,9.44,17.2,0.28,0.0
20230405:2330,0.0,0.0,0.0,-5.4,16.64,0.62,0.0
20230406:0030,0.0,0.0,0.0,0.0,16.19,0.34,0.0
20230406:0130,0.0,0.0,0.0,0.0,15.81,0.34,0.0
20230406:0230,0.0,0.0,0.0,0.0,15.09,0.21,0.0
20230406:0330,0.0,0.0,0.0,0.0,14.99,0.21,0.0
20230406:0430,0.0,0.0,0.0,0.0,14.59,0.21,0.0
20230406:0530,0.0,0.0,0.0,0.0,13.6,0.21,0.0
20230406:0630,0.0,0.0,0.0,0.0,13.24,0.14,0.0
20230406:0730,0.0,0.0,0.0,0.0,13.26,0.0,0.0
20230406:0830,0.0,0.0,0.0,0.0,12.97,0.21,0.0
20230406:0930,0.0,0.0,0.0,0.0,12.41,0.14,0.0
20230406:1030,0.0,0.0,0.0,0.0,12.11,0.34,0.0
20230406:1130,0.0,11.87,3.33,6.82,12.24,0.41,0.0
20230406:1230,0.0,33.14,9.31,21.67,13.13,0.28,0.0
20230406:1330,0.0,49.02,13.77,36.55,15.15,0.48,0.0
20230406:1430,0.0,63.67,17.89,51.44,16.7,0.48,0.0
20230406:1530,0.0,111.77,31.4,66.34,19.01,0.48,0.0
20230406:1630,0.0,97.6,27.41,81.25,17.45,0.62,0.0
20230406:1730,17.14,134.25,42.76,83.83,17.95,0.34,0.0
20230406:1830,72.79,174.49,51.19,68.93,17.67,0.28,0.0
20230406:1930,77.77,151.44,37.8,54.03,17.6,0.9,0.0
20230406:2030,135.46,137.44,32.42,39.13,16.98,1.03,0.0
20230406:2130,92.07,87.16,17.45,24.25,16.72,0.9,0.0
20230406:2230,28.57,24.8,4.45,9.39,15.96,1.1,0.0
20230406:2330,0.0,0.0,0.0,-5.43,14.42,0.62,0.0
20230407:0030,0.0,0.0,0.0,0.0,14.03,0.76,0.0
20230407:0130,0.0,0.0,0.0,0.0,13.4,0.83,0.0
20230407:0230,0.0,0.0,0.0,0.0,13.37,0.9,0.0
20230407:0330,0.0,0.0,0.0,0.0,13.4,0.83,0.0
20230407:0430,0.0,0.0,0.0,0.0,13.47,0.76,0.0
20230407:0530,0.0,0.0,0.0,0.0,13.48,0.69,0.0
20230407:0630,0.0,0.0,0.0,0.0,13.43,0.34,0.0
20230407:0730,0.0,0.0,0.0,0.0,13.44,0.76,0.0
20230407:0830,0.0,0.0,0.0,0.0,13.15,0.69,0.0
20230407:0930,0.0,0.0,0.0,0.0,13.11,0.62,0.0
20230407:1030,0.0,0.0,0.0,0.0,12.85,0.55,0.0
20230407:1130,0.0,4.63,1.3,6.93,12.81,0.9,0.0
20230407:1230,0.0,31.47,8.84,21.77,13.31,1.1,0.0
20230407:1330,0.0,54.33,15.26,36.64,13.68,1.38,0.0
20230407:1430,0.0,62.83,17.65,51.53,14.79,1.1,0.0
20230407:1530,0.0,82.58,23.19,66.42,15.59,1.1,0.0
20230407:1630,0.0,103.95,29.2,81.3,17.4,0.97,0.0
20230407:1730,39.22,150.33,66.32,83.73,17.28,1.1,0.0
20230407:1830,121.28,151.05,58.16,68.85,18.54,1.24,0.0
20230407:1930,174.13,163.68,49.88,53.96,18.94,1.1,0.0
20230407:2030,207.31,142.26,36.68,39.08,18.9,0.97,0.0
20230407:2130,51.55,64.37,13.29,24.2,17.77,1.1,0.0
20230407:2230,19.02,23.32,4.32,9.35,15.98,1.03,0.0
20230407:2330,0.0,0.0,0.0,-5.46,14.8,1.03,0.0
20230408:0030,0.0,0.0,0.0,0.0,14.32,0.83,0.0
20230408:0130,0.0,0.0,0.0,0.0,13.71,0.48,0.0
20230408:0230,0.0,0.0,0.0,0.0,13.9,0.55,0.0
20230408:0330,0.0,0.0,0.0,0.0,13.65,0.34,0.0
20230408:0430,0.0,0.0,0.0,0.0,13.67,0.48,0.0
20230408:0530,0.0,0.0,0.0,0.0,13.27,0.48,0.0
20230408:0630,0.0,0.0,0.0,0.0,12.79,0.55,0.0
20230408:0730,0.0,0.0,0.0,0.0,12.63,0.41,0.0
20230408:0830,0.0,0.0,0.0,0.0,12.53,0.48,0.0
20230408:0930,0.0,0.0,0.0,0.0,12.57,0.41,0.0
20230408:1030,0.0,0.0,0.0,0.0,12.71,0.28,0.0
20230408:1130,0.0,5.96,1.67,7.04,12.61,0.14,0.0
20230408:1230,0.0,22.84,6.42,21.87,13.3,0.14,0.0
20230408:1330,0.0,36.83,10.34,36.73,13.53,0.21,0.0
20230408:1430,0.0,50.98,14.32,51.61,15.12,0.28,0.0
20230408:1530,0.0,67.5,18.96,66.49,16.11,0.41,0.0
20230408:1630,0.0,93.77,26.34,81.34,16.78,0.48,0.0
20230408:1730,42.18,112.98,61.09,83.61,18.14,0.41,0.0
20230408:1830,176.44,159.71,72.86,68.77,18.7,0.34,0.0
20230408:1930,246.28,166.08,58.22,53.89,20.88,0.97,0.0
20230408:2030,294.13,131.2,40.18,39.02,20.59,0.62,0.0
20230408:2130,288.49,85.04,21.59,24.15,19.99,0.21,0.0
20230408:2230,179.36,49.17,6.75,9.31,18.82,0.28,0.0
20230408:2330,0.0,0.0,0.0,-5.48,17.6,0.48,0.0
20230409:0030,0.0,0.0,0.0,0.0,16.83,0.76,0.0
20230409:0130,0.0,0.0,0.0,0.0,15.87,0.69,0.0
20230409:0230,0.0,0.0,0.0,0.0,14.92,0.55,0.0
20230409:0330,0.0,0.0,0.0,0.0,14.54,0.55,0.0
20230409:0430,0.0,0.0,0.0,0.0,13.98,0.69,0.0
20230409:0530,0.0,0.0,0.0,0.0,13.54,0.76,0.0
20230409:0630,0.0,0.0,0.0,0.0,13.09,0.76,0.0
20230409:0730,0.0,0.0,0.0,0.0,12.92,0.62,0.0
20230409:0830,0.0,0.0,0.0,0.0,12.04,0.83,0.0
20230409:0930,0.0,0.0,0.0,0.0,11.78,0.69,0.0
20230409:1030,0.0,0.0,0.0,0.0,12.03,0.76,0.0
20230409:1130,0.0,10.89,3.06,7.15,11.83,0.83,0.0
20230409:1230,0.0,36.7,10.31,21.97,12.84,1.03,0.0
20230409:1330,0.0,37.91,10.65,36.82,14.86,0.97,0.0
20230409:1430,0.0,40.89,11.48,51.68,17.0,0.69,0.0
20230409:1530,0.0,51.78,14.54,66.55,18.54,0.83,0.0
20230409:1630,0.0,63.94,17.96,81.36,19.75,0.97,0.0
20230409:1730,76.53,80.11,86.23,83.47,19.67,0.69,0.0
20230409:1830,174.13,100.86,62.07,68.69,20.69,0.62,0.0
20230409:1930,352.81,88.67,60.33,53.82,20.69,0.83,0.0
20230409:2030,510.25,103.75,51.76,38.96,20.3,0.62,0.0
20230409:2130,181.63,69.64,16.77,24.1,18.84,0.41,0.0
20230409:2230,160.23,41.82,6.08,9.28,17.29,0.62,0.0
20230409:2330,0.0,0.0,0.0,-5.51,16.41,0.76,0.0
20230410:0030,0.0,0.0,0.0,0.0,15.82,0.69,0.0
20230410:0130,0.0,0.0,0.0,0.0,14.83,0.55,0.0
20230410:0230,0.0,0.0,0.0,0.0,13.91,0.62,0.0
20230410:0330,0.0,0.0,0.0,0.0,13.54,0.76,0.0
20230410:0430,0.0,0.0,0.0,0.0,12.67,0.83,0.0
20230410:0530,0.0,0.0,0.0,0.0,12.18,0.83,0.0
20230410:0630,0.0,0.0,0.0,0.0,11.68,0.9,0.0
20230410:0730,0.0,0.0,0.0,0.0,12.01,1.03,0.0
20230410:0830,0.0,0.0,0.0,0.0,12.33,0.9,0.0
20230410:0930,0.0,0.0,0.0,0.0,11.87,0.9,0.0
20230410:1030,0.0,0.0,0.0,0.0,12.21,1.1,0.0
20230410:1130,0.0,8.76,2.46,7.25,11.89,0.83,0.0
20230410:1230,0.0,38.96,10.94,22.06,13.0,0.97,0.0
20230410:1330,0.0,42.22,11.86,36.9,15.08,1.1,0.0
20230410:1430,0.0,62.92,17.67,51.76,16.44,0.97,0.0
20230410:1530,0.0,59.63,16.75,66.61,17.97,0.9,0.0
20230410:1630,0.0,69.44,19.51,81.37,19.83,0.69,0.0
20230410:1730,37.64,165.51,66.69,83.31,20.74,0.55,0.0
20230410:1830,149.48,165.77,67.11,68.6,19.34,0.9,0.0
20230410:1930,177.95,182.37,53.08,53.75,19.32,0.41,0.0
20230410:2030,78.99,111.08,25.43,38.9,18.89,0.28,0.0
20230410:2130,32.09,56.14,11.57,24.05,17.44,0.21,0.0
20230410:2230,41.19,18.67,3.4,9.24,16.18,0.41,0.0
20230410:2330,0.0,0.0,0.0,-5.54,15.51,0.34,0.0
20230411:0030,0.0,0.0,0.0,0.0,14.65,0.07,0.0
20230411:0130,0.0,0.0,0.0,0.0,14.26,0.21,0.0
20230411:0230,0.0,0.0,0.0,0.0,14.18,0.21,0.0
20230411:0330,0.0,0.0,0.0,0.0,12.98,0.48,0.0
20230411:0430,0.0,0.0,0.0,0.0,12.56,0.76,0.0
20230411:0530,0.0,0.0,0.0,0.0,12.3,0.83,0.0
20230411:0630,0.0,0.0,0.0,0.0,12.79,0.83,0.0
20230411:0730,0.0,0.0,0.0,0.0,12.32,0.9,0.0
20230411:0830,0.0,0.0,0.0,0.0,12.23,0.69,0.0
20230411:0930,0.0,0.0,0.0,0.0,12.53,0.62,0.0
20230411:1030,0.0,0.0,0.0,0.0,12.58,0.62,0.0
20230411:1130,0.0,11.05,3.1,7.35,12.84,0.55,0.0
20230411:1230,0.0,43.04,12.09,22.15,13.43,0.76,0.0
20230411:1330,0.0,65.79,18.48,36.98,14.58,0.62,0.0
20230411:1430,0.0,81.58,22.91,51.82,15.92,0.48,0.0
20230411:1530,0.0,73.16,20.55,66.65,17.77,0.41,0.0
20230411:1630,0.0,78.46,22.04,81.36,19.39,0.48,0.0
20230411:1730,71.85,87.18,81.78,83.14,20.2,0.34,0.0
20230411:1830,118.74,167.07,60.0,68.5,20.62,0.41,0.0
20230411:1930,233.16,162.89,56.06,53.68,19.54,0.76,0.0
20230411:2030,177.42,137.57,34.34,38.83,19.14,0.21,0.0
20230411:2130,132.45,88.38,18.09,24.0,18.27,0.41,0.0
20230411:2230,43.78,20.1,3.6,9.2,16.67,0.48,0.0
20230411:2330,0.0,0.0,0.0,-5.56,15.74,0.34,0.0
20230412:0030,0.0,0.0,0.0,0.0,15.36,0.55,0.0
20230412:0130,0.0,0.0,0.0,0.0,14.65,0.69,0.0
20230412:0230,0.0,0.0,0.0,0.0,14.07,0.76,0.0
20230412:0330,0.0,0.0,0.0,0.0,13.71,0.62,0.0
20230412:0430,0.0,0.0,0.0,0.0,13.61,0.83,0.0
20230412:0530,0.0,0.0,0.0,0.0,13.35,0.83,0.0
20230412:0630,0.0,0.0,0.0,0.0,13.22,0.76,0.0
20230412:0730,0.0,0.0,0.0,0.0,13.06,0.55,0.0
20230412:0830,0.0,0.0,0.0,0.0,12.72,0.55,0.0
